"date","value","i_ens"
"2023-04-01",0,1
"2023-04-01",0,2
"2023-04-01",0,3
"2023-04-01",0,4
"2023-04-01",0,5
"2023-04-01",0,6
"2023-04-01",0,7
"2023-04-01",0,8
"2023-04-01",0,9
"2023-04-01",0,10
"2023-04-01",0,11
"2023-04-01",0,12
"2023-04-01",0,13
"2023-04-01",0,14
"2023-04-01",0,15
"2023-04-01",0,16
"2023-04-01",0,17
"2023-04-01",0,18
"2023-04-01",0,19
"2023-04-01",0,20
"2023-04-01",0,21
"2023-04-01",0,22
"2023-04-01",0,23
"2023-04-01",0,24
"2023-04-01",0,25
"2023-04-01",0,26
"2023-04-01",0,27
"2023-04-01",0,28
"2023-04-01",0,29
"2023-04-01",0,30
"2023-04-02",0,1
"2023-04-02",0,2
"2023-04-02",0,3
"2023-04-02",0,4
"2023-04-02",0,5
"2023-04-02",0,6
"2023-04-02",0,7
"2023-04-02",0,8
"2023-04-02",0,9
"2023-04-02",0,10
"2023-04-02",0,11
"2023-04-02",0,12
"2023-04-02",0,13
"2023-04-02",0,14
"2023-04-02",0,15
"2023-04-02",0,16
"2023-04-02",0,17
"2023-04-02",0,18
"2023-04-02",0,19
"2023-04-02",0,20
"2023-04-02",0,21
"2023-04-02",0,22
"2023-04-02",0,23
"2023-04-02",0,24
"2023-04-02",0,25
"2023-04-02",0,26
"2023-04-02",0,27
"2023-04-02",0,28
"2023-04-02",0,29
"2023-04-02",0,30
"2023-04-03",0,1
"2023-04-03",0,2
"2023-04-03",0,3
"2023-04-03",0,4
"2023-04-03",0,5
"2023-04-03",0,6
"2023-04-03",0,7
"2023-04-03",0,8
"2023-04-03",0,9
"2023-04-03",0,10
"2023-04-03",0,11
"2023-04-03",0,12
"2023-04-03",0,13
"2023-04-03",0,14
"2023-04-03",0,15
"2023-04-03",0,16
"2023-04-03",0,17
"2023-04-03",0,18
"2023-04-03",0,19
"2023-04-03",0,20
"2023-04-03",0,21
"2023-04-03",0,22
"2023-04-03",0,23
"2023-04-03",0,24
"2023-04-03",0,25
"2023-04-03",0,26
"2023-04-03",0,27
"2023-04-03",0,28
"2023-04-03",0,29
"2023-04-03",0,30
"2023-04-04",0,1
"2023-04-04",0,2
"2023-04-04",0,3
"2023-04-04",0,4
"2023-04-04",0,5
"2023-04-04",0,6
"2023-04-04",0,7
"2023-04-04",0,8
"2023-04-04",0,9
"2023-04-04",0,10
"2023-04-04",0,11
"2023-04-04",0,12
"2023-04-04",0,13
"2023-04-04",0,14
"2023-04-04",0,15
"2023-04-04",0,16
"2023-04-04",0,17
"2023-04-04",0,18
"2023-04-04",0,19
"2023-04-04",0,20
"2023-04-04",0,21
"2023-04-04",0,22
"2023-04-04",0,23
"2023-04-04",0,24
"2023-04-04",0,25
"2023-04-04",0,26
"2023-04-04",0,27
"2023-04-04",0,28
"2023-04-04",0,29
"2023-04-04",0,30
"2023-04-05",0,1
"2023-04-05",0,2
"2023-04-05",0,3
"2023-04-05",0,4
"2023-04-05",0,5
"2023-04-05",0,6
"2023-04-05",0,7
"2023-04-05",0,8
"2023-04-05",0,9
"2023-04-05",0,10
"2023-04-05",0,11
"2023-04-05",0,12
"2023-04-05",0,13
"2023-04-05",0,14
"2023-04-05",0,15
"2023-04-05",0,16
"2023-04-05",0,17
"2023-04-05",0,18
"2023-04-05",0,19
"2023-04-05",0,20
"2023-04-05",0,21
"2023-04-05",0,22
"2023-04-05",0,23
"2023-04-05",0,24
"2023-04-05",0,25
"2023-04-05",0,26
"2023-04-05",0,27
"2023-04-05",0,28
"2023-04-05",0,29
"2023-04-05",0,30
"2023-04-06",0,1
"2023-04-06",0,2
"2023-04-06",0,3
"2023-04-06",0,4
"2023-04-06",0,5
"2023-04-06",0,6
"2023-04-06",0,7
"2023-04-06",0,8
"2023-04-06",0,9
"2023-04-06",0,10
"2023-04-06",0,11
"2023-04-06",0,12
"2023-04-06",0,13
"2023-04-06",0,14
"2023-04-06",0,15
"2023-04-06",0,16
"2023-04-06",0,17
"2023-04-06",0,18
"2023-04-06",0,19
"2023-04-06",0,20
"2023-04-06",0,21
"2023-04-06",0,22
"2023-04-06",0,23
"2023-04-06",0,24
"2023-04-06",0,25
"2023-04-06",0,26
"2023-04-06",0,27
"2023-04-06",0,28
"2023-04-06",0,29
"2023-04-06",0,30
"2023-04-07",0,1
"2023-04-07",0,2
"2023-04-07",0,3
"2023-04-07",0,4
"2023-04-07",0,5
"2023-04-07",0,6
"2023-04-07",0,7
"2023-04-07",0,8
"2023-04-07",0,9
"2023-04-07",0,10
"2023-04-07",0,11
"2023-04-07",0,12
"2023-04-07",0,13
"2023-04-07",0,14
"2023-04-07",0,15
"2023-04-07",0,16
"2023-04-07",0,17
"2023-04-07",0,18
"2023-04-07",0,19
"2023-04-07",0,20
"2023-04-07",0,21
"2023-04-07",0,22
"2023-04-07",0,23
"2023-04-07",0,24
"2023-04-07",0,25
"2023-04-07",0,26
"2023-04-07",0,27
"2023-04-07",0,28
"2023-04-07",0,29
"2023-04-07",0,30
"2023-04-08",0,1
"2023-04-08",0,2
"2023-04-08",0,3
"2023-04-08",0,4
"2023-04-08",0,5
"2023-04-08",0,6
"2023-04-08",0,7
"2023-04-08",0,8
"2023-04-08",0,9
"2023-04-08",0,10
"2023-04-08",0,11
"2023-04-08",0,12
"2023-04-08",0,13
"2023-04-08",0,14
"2023-04-08",0,15
"2023-04-08",0,16
"2023-04-08",0,17
"2023-04-08",0,18
"2023-04-08",0,19
"2023-04-08",0,20
"2023-04-08",0,21
"2023-04-08",0,22
"2023-04-08",0,23
"2023-04-08",0,24
"2023-04-08",0,25
"2023-04-08",0,26
"2023-04-08",0,27
"2023-04-08",0,28
"2023-04-08",0,29
"2023-04-08",0,30
"2023-04-09",0,1
"2023-04-09",0,2
"2023-04-09",0,3
"2023-04-09",0,4
"2023-04-09",0,5
"2023-04-09",0,6
"2023-04-09",0,7
"2023-04-09",0,8
"2023-04-09",0,9
"2023-04-09",0,10
"2023-04-09",0,11
"2023-04-09",0,12
"2023-04-09",0,13
"2023-04-09",0,14
"2023-04-09",0,15
"2023-04-09",0,16
"2023-04-09",0,17
"2023-04-09",0,18
"2023-04-09",0,19
"2023-04-09",0,20
"2023-04-09",0,21
"2023-04-09",0,22
"2023-04-09",0,23
"2023-04-09",0,24
"2023-04-09",0,25
"2023-04-09",0,26
"2023-04-09",0,27
"2023-04-09",0,28
"2023-04-09",0,29
"2023-04-09",0,30
"2023-04-10",0,1
"2023-04-10",0,2
"2023-04-10",0,3
"2023-04-10",0,4
"2023-04-10",0,5
"2023-04-10",0,6
"2023-04-10",0,7
"2023-04-10",0,8
"2023-04-10",0,9
"2023-04-10",0,10
"2023-04-10",0,11
"2023-04-10",0,12
"2023-04-10",0,13
"2023-04-10",0,14
"2023-04-10",0,15
"2023-04-10",0,16
"2023-04-10",0,17
"2023-04-10",0,18
"2023-04-10",0,19
"2023-04-10",0,20
"2023-04-10",0,21
"2023-04-10",0,22
"2023-04-10",0,23
"2023-04-10",0,24
"2023-04-10",0,25
"2023-04-10",0,26
"2023-04-10",0,27
"2023-04-10",0,28
"2023-04-10",0,29
"2023-04-10",0,30
"2023-04-11",0,1
"2023-04-11",0,2
"2023-04-11",0,3
"2023-04-11",0,4
"2023-04-11",0,5
"2023-04-11",0,6
"2023-04-11",0,7
"2023-04-11",0,8
"2023-04-11",0,9
"2023-04-11",0,10
"2023-04-11",0,11
"2023-04-11",0,12
"2023-04-11",0,13
"2023-04-11",0,14
"2023-04-11",0,15
"2023-04-11",0,16
"2023-04-11",0,17
"2023-04-11",0,18
"2023-04-11",0,19
"2023-04-11",0,20
"2023-04-11",0,21
"2023-04-11",0,22
"2023-04-11",0,23
"2023-04-11",0,24
"2023-04-11",0,25
"2023-04-11",0,26
"2023-04-11",0,27
"2023-04-11",0,28
"2023-04-11",0,29
"2023-04-11",0,30
"2023-04-12",0,1
"2023-04-12",0,2
"2023-04-12",0,3
"2023-04-12",0,4
"2023-04-12",0,5
"2023-04-12",0,6
"2023-04-12",0,7
"2023-04-12",0,8
"2023-04-12",0,9
"2023-04-12",0,10
"2023-04-12",0,11
"2023-04-12",0,12
"2023-04-12",0,13
"2023-04-12",0,14
"2023-04-12",0,15
"2023-04-12",0,16
"2023-04-12",0,17
"2023-04-12",0,18
"2023-04-12",0,19
"2023-04-12",0,20
"2023-04-12",0,21
"2023-04-12",0,22
"2023-04-12",0,23
"2023-04-12",0,24
"2023-04-12",0,25
"2023-04-12",0,26
"2023-04-12",0,27
"2023-04-12",0,28
"2023-04-12",0,29
"2023-04-12",0,30
"2023-04-13",0,1
"2023-04-13",0,2
"2023-04-13",0,3
"2023-04-13",0,4
"2023-04-13",0,5
"2023-04-13",0,6
"2023-04-13",0,7
"2023-04-13",0,8
"2023-04-13",0,9
"2023-04-13",0,10
"2023-04-13",0,11
"2023-04-13",0,12
"2023-04-13",0,13
"2023-04-13",0,14
"2023-04-13",0,15
"2023-04-13",0,16
"2023-04-13",0,17
"2023-04-13",0,18
"2023-04-13",0,19
"2023-04-13",0,20
"2023-04-13",0,21
"2023-04-13",0,22
"2023-04-13",0,23
"2023-04-13",0,24
"2023-04-13",0,25
"2023-04-13",0,26
"2023-04-13",0,27
"2023-04-13",0,28
"2023-04-13",0,29
"2023-04-13",0,30
"2023-04-14",0,1
"2023-04-14",0,2
"2023-04-14",0,3
"2023-04-14",0,4
"2023-04-14",0,5
"2023-04-14",0,6
"2023-04-14",0,7
"2023-04-14",0,8
"2023-04-14",0,9
"2023-04-14",0,10
"2023-04-14",0,11
"2023-04-14",0,12
"2023-04-14",0,13
"2023-04-14",0,14
"2023-04-14",0,15
"2023-04-14",0,16
"2023-04-14",0,17
"2023-04-14",0,18
"2023-04-14",0,19
"2023-04-14",0,20
"2023-04-14",0,21
"2023-04-14",0,22
"2023-04-14",0,23
"2023-04-14",0,24
"2023-04-14",0,25
"2023-04-14",0,26
"2023-04-14",0,27
"2023-04-14",0,28
"2023-04-14",0.161050942462018,29
"2023-04-14",0.509764350125172,30
"2023-04-15",0,1
"2023-04-15",0,2
"2023-04-15",0,3
"2023-04-15",0,4
"2023-04-15",0,5
"2023-04-15",0,6
"2023-04-15",0,7
"2023-04-15",0,8
"2023-04-15",0,9
"2023-04-15",0,10
"2023-04-15",0,11
"2023-04-15",0,12
"2023-04-15",0,13
"2023-04-15",0,14
"2023-04-15",0,15
"2023-04-15",0,16
"2023-04-15",0,17
"2023-04-15",0,18
"2023-04-15",0,19
"2023-04-15",0,20
"2023-04-15",0,21
"2023-04-15",0,22
"2023-04-15",0,23
"2023-04-15",0,24
"2023-04-15",0,25
"2023-04-15",0,26
"2023-04-15",0,27
"2023-04-15",0,28
"2023-04-15",0,29
"2023-04-15",0,30
"2023-04-16",2.91565007058602,1
"2023-04-16",2.85131336475469,2
"2023-04-16",2.82387246833205,3
"2023-04-16",3.932576977179,4
"2023-04-16",3.35894352514247,5
"2023-04-16",3.81342146967887,6
"2023-04-16",2.23114928944604,7
"2023-04-16",3.51638531209874,8
"2023-04-16",0.655594078037276,9
"2023-04-16",4.38689444294263,10
"2023-04-16",3.39290766840332,11
"2023-04-16",3.25195044573519,12
"2023-04-16",3.99205690043685,13
"2023-04-16",4.64238137849454,14
